index,annotator,datasource,doc_id,end_index,entity_id,entity,is_keyphrase,phrase,start_index
1,kevin,wikinews,44,2021.0,8,Angela Merkel,0.0,"In response the Bush administration, along with Chancellor Angela Merkel, said that they ""cannot allow countries such as Iran to blackmail peace-loving countries like themselves.""",1842.0
0,kevin,wikinews,57,1246.0,7,Democratic Party (United States),0.0,"While Democratic senators were mostly united in support of the bill , Republican support was divided",1146.0
0,kevin,wikinews,35,782.0,9,Gulf of Mexico,0.0,This shut down 95 percent of crude production and 88 percent of natural gas output in the Gulf of Mexico,678.0
0,kevin,wikinews,84,91.0,11,Ecumenical Hellenism (program),1.0,Program Ecumenical Hellenism starts second decade of action,32.0
1,kevin,wikinews,84,232.0,11,Ecumenical Hellenism (program),1.0,Karolos Papoulias The Ecumenical Hellenism program is going to get into its second decade of operation which officially started on March 22,93.0
2,kevin,wikinews,84,418.0,11,Ecumenical Hellenism (program),1.0,"the heads of the program, Stavros Panousopoulos and professor Athanasios Angelopoulos payed a visit to the President of the Hellenic Republic, at the Presidential Palace in Athens",239.0
3,kevin,wikinews,84,629.0,11,Ecumenical Hellenism (program),0.0,"President Karolos Papoulias offered his personal official patronage and support to Ecumenical Hellenism and he showed an especial interest for the upcoming edition of the program ""Greek treasures in the world""",420.0
4,kevin,wikinews,84,1028.0,11,Ecumenical Hellenism (program),0.0,"Ecumenical Hellenism program announced that the second decade of the program's operation will start with a concert with the famous Greek singer George Dalaras, at the Athens Concert Hall in mid-June as well as with the scheduled trip of the program to Mexico, during July 2007",752.0
5,kevin,wikinews,84,1492.0,11,Ecumenical Hellenism (program),0.0,The non-governmental program Ecumenical Hellenism operates since 1995 and exists under the patronage of the Hellenic Republic as well as under the blessing and support of the Orthodox Ecumenical Patriarchate and the Archbishop of Athens and All Greece Christodoulos,1227.0
0,kevin,wikinews,30,1669.0,4,United States,0.0,"The US and UK navies are also flying in specialist rescue equipment, including two U.S. navy owned remotely-operated underwater robots capable of cutting through steel lines",1496.0
0,kevin,wikinews,22,331.0,0,Japan,0.0,The commission had been about to vote on a Japanese plan to increase its minke whale catch and to start hunting humpback whales,204.0
1,kevin,wikinews,22,420.0,0,Japan,0.0,Australia attempted to stop the adjournment accusing Japan of trying to stall the vote,334.0
2,kevin,wikinews,22,683.0,0,Japan,0.0,The three countries are expected to follow Japan's pro-whaling line,616.0
0,kevin,wikinews,16,1427.0,5,Condoleezza Rice,0.0,"US Secretary of State Condoleezza Rice called North Korea an ""outpost of tyranny,"" enraging Kim Jong-il, the leader of North Korea",1297.0
0,kevin,wikinews,88,396.0,5,Al Arabiya,0.0,"Elias Murr, the Lebanese defense minister, told Al Arabiyya as quoted",327.0
0,kevin,wikinews,4,458.0,0,England,1.0,"hunting with dogs for foxes, hares and badgers will be illegal from Friday 18 February in England and Wales",351.0
0,kevin,wikinews,99,751.0,6,Vladimir Zhirinovsky,0.0,"The leader of the LDPR, Vladimir Zhirinovsky, said, ""I head the list , the fraction's leader will be third... Our second will be Andrei Lugovoi - he has suffered, been targeted by British special services.""",545.0
1,kevin,wikinews,99,995.0,6,Vladimir Zhirinovsky,0.0,"A critic of Russian President Vladimir Putin, Litvinenko had taken refuge in Britain and was murdered after he was fed the radioactive substance polonium-210.",837.0
0,kevin,wikinews,83,1420.0,9,Sweden,0.0,"Sweden, Poland, Hungary and Slovenia are doing even better, while in the United Kingdom, Ireland and Cyprus women earn around 30% less",1286.0
0,kevin,wikinews,29,499.0,6,Technology,0.0,"Companies like Amgen are interested in the technology, as is accounted in Fortune Magazine for making human-safe pharmaceuticals",371.0
1,kevin,wikinews,29,584.0,6,Technology,0.0,The business sector relies on technology improvements to make life saving realities,501.0
0,kevin,wikinews,28,56.0,3,Sudan,1.0,Sudan’s Vice President killed in helicopter crash,7.0
1,kevin,wikinews,28,182.0,3,Sudan,1.0,"John Garang, recently sworn in as Vice President of the Sudan, was confirmed dead after his helicopter disappeared yesterday",58.0
2,kevin,wikinews,28,308.0,3,Sudan,0.0,Sudanese state television initially reported him to be alive but it now appears Mr. Garang died after his helicopter crashed,184.0
3,kevin,wikinews,28,944.0,3,Sudan,0.0,"The BBC reports that ""large-scale"" rioting has broken out in the Sudanese capital Khartoum",854.0
4,kevin,wikinews,28,1135.0,3,Sudan,0.0,Some southerners believe that the Sudanese authorities were behind the crash,1059.0
5,kevin,wikinews,28,1505.0,3,Sudan,0.0,"Garang's party, the Sudan People's Liberation Movement, has appealed for calm, insisting that his death was an accident",1386.0
6,kevin,wikinews,28,1724.0,3,Sudan,0.0,"In a press release published on the website Allafrica.com, Uganda's President Museveni appeared to be keeping an open mind about the circumstances of the crash, which he says took place on the Ugandan-Sudanese border",1508.0
0,kevin,wikinews,72,912.0,0,Japan,0.0,"Kenzo Oshima, Japanese Ambassador to the United Nations expressed a hope that the Assembly presidency will act rapidly to elect him",781.0
0,kevin,wikinews,75,818.0,5,United Nations Security Council,0.0,"He went on to say that "" be sending teams to the region to work with our partners to make sure that the current United Nations Security Council resolution is enforced but also make sure the talks are effective, that we achieve the result we want""",572.0
1,kevin,wikinews,75,430.0,5,United Nations Security Council,0.0,"This comes after Pyongyang's withdrawal two weeks ago after the UN Security Council unanimously voted to impose sanctions on North Korea, which were ultimately designed to remove the ability to create nuclear weapons",214.0
0,kevin,wikinews,23,49.0,5,Russia,1.0,"Russia probing Jewish law as ""incitement""",8.0
1,kevin,wikinews,23,300.0,5,Russia,1.0,The Moscow District Prosecutor's Office has dropped its investigation of Russian Jewry on charges of racist incitement and distribution of anti-Russian material for having published an abridged translation of a 16th Century Hebrew text on Jewish law,51.0
2,kevin,wikinews,23,481.0,5,Russia,0.0,Jewish leaders were summoned for questioning about the Kitzur Shulkhan Arukh as the apparent first step of a probe into whether all Jewish organizations should be banned in Russia,302.0
3,kevin,wikinews,23,651.0,5,Russia,0.0,"Disbanding all Jewish organizations in Russia was requested in a January 13, 2005 letter to the State Prosecutor General signed by 20 members of the Russian State Duma",484.0
4,kevin,wikinews,23,1257.0,5,Russia,0.0,"Although the Russian Foreign Ministry had condemned the letter, the St. Petersburg District Prosecutor's Office declared that it was not anti-Semitic and declined to file incitement charges against Rus Pravoslavnaya, the newspaper that published it",1009.0
0,kevin,wikinews,6,1615.0,9,Argentina,0.0,"Coca products are exported to drug cartels in Argentina, Brazil, Chile, European Union, and the USA as reported by arrested drug dealers",1479.0
0,kevin,wikinews,9,865.0,6,Democratic Party (United States),0.0,Democrats objected to a call for unanimous consent earlier in the day,796.0
1,kevin,wikinews,9,970.0,6,Democratic Party (United States),0.0,"Although most members had left for the Easter break, 261 of the 435 House members returned for the vote",867.0
2,kevin,wikinews,9,1474.0,6,Democratic Party (United States),0.0,"Democrat Robert Wexler of Florida disagreed, saying ""Tonight this Congress is about to commit a travesty",1370.0
0,kevin,wikinews,82,964.0,8,"Washington, D.C.",0.0,"His arrest last November inspired rallies in Washington, Rome, Paris, London, and Stockholm",873.0
0,kevin,wikinews,95,1514.0,2,Hamas,0.0,"The Hamas organization who are the rulers of the Gaza Strip said the appointment of Blair ""was not helpful in solving the conflict in the Middle East.""",1363.0
0,kevin,wikinews,24,242.0,5,Tropical cyclone,1.0,"In what has been called the busiest start in recorded history for the U.S. hurricane season, newly-formed Tropical Storm Cindy was making its way toward the U.S. Gulf Coast",70.0
1,kevin,wikinews,24,795.0,5,Tropical cyclone,0.0,Cindy is expected to weaken after making landfall and is not expected to develop into a full-fledged hurricane since it is too close to the shore and will be robbed of warm ocean waters essential for a tropical storm's growth,570.0
2,kevin,wikinews,24,1078.0,5,Tropical cyclone,0.0,"Another tropical storm, named Dennis, formed in the warm shallow waters of the Caribbean off the coast of Jamaica",965.0
0,kevin,wikinews,74,662.0,5,Ken Mehlman,0.0,"An official for the Republican National Committee told NBC the ad had been pulled because it had ""run its course,"" just one day after party chairman Ken Mehlman defended the ad and said it would continue to run",452.0
0,kevin,wikinews,53,1383.0,10,Venezuela,0.0,"Cuba has gone all the way with a 5-2 record, knocking out Panama, the Netherlands, Venezuela, Puerto Rico, and the Dominican Republic in the semifinal",1233.0
0,kevin,wikinews,53,1385.0,6,Puerto Rico,0.0,"However, Cuba has gone all the way with a 5-2 record, knocking out Panama, the Netherlands, Venezuela, Puerto Rico, and the Dominican Republic in the semifinal",1226.0
0,kevin,wikinews,5,708.0,1,Colombia,0.0,"the report warns that the country is becoming a ""narcotics state"" like Colombia for cocaine",617.0
0,kevin,wikinews,8,249.0,0,Asia,1.0,"Condoleezza Rice, in Japan as part of her first trip to Asia as United States Secretary of State, gave a speech in which she urged North Korea to return to currently stalled six-party talks",60.0
1,kevin,wikinews,8,389.0,0,Asia,0.0,"She also pressed Asian partners in the talks, China, Japan, and South Korea, to make greater efforts to bring Pyongyang back into the fold",251.0
2,kevin,wikinews,8,1004.0,0,Asia,0.0,Rice will also travel to South Korea and China before ending her Asian tour,929.0
0,kevin,wikinews,84,1201.0,13,Beijing,0.0,"the second world conference of expatriate Greeks will take place in Beijing, China, Beijing, China on the occasion of the 2008 Olympic Games",1061.0
0,kevin,wikinews,85,87.0,6,United States,1.0,US State Department accuses Iran of being top state sponsor of terrorism,15.0
1,kevin,wikinews,85,218.0,6,United States,1.0,"In the latest report published by the United States State Department, it accuses Iran of being the top state sponsor of terrorism",89.0
2,kevin,wikinews,85,2083.0,6,United States,0.0,"Many Iranian officials accuse the United States of terrorism and a raft of crimes in return and ""Death to America"" chants are a regular scene at Friday prayers throughout Iran",1908.0
3,kevin,wikinews,85,1906.0,6,United States,0.0,"In fact, in 2006, U.S. Defense Secretary Donald Rumsfeld said, ""The Iranian regime is today the world's leading state sponsor of terrorism.""",1766.0
4,kevin,wikinews,85,1391.0,6,United States,0.0,Iran is said have aided the Taliban militarily according to General Peter Pace and other U.S. officials,1288.0
0,kevin,wikinews,29,692.0,1,DNA,0.0,The Los Angeles Times has reported that Snuppy came from the DNA of the tissue of the ear of the original canine,580.0
0,kevin,wikinews,78,898.0,0,Alberta,0.0,The only provinces that actually has had Senate elections are Alberta and British Columbia,808.0
1,kevin,wikinews,78,1061.0,0,Alberta,0.0,"In 1989, then Prime Minister Brian Mulroney appointed Stan Waters to the Senate after he was elected in an Alberta-wide vote to fill a vacancy in the upper house",900.0
2,kevin,wikinews,78,1139.0,0,Alberta,0.0,Alberta Premier designate Ed Stelmach says he agrees with Harper's proposal,1064.0
3,kevin,wikinews,78,1345.0,0,Alberta,0.0,"Edmonton, the capital of Alberta",1313.0
4,kevin,wikinews,78,1847.0,0,Alberta,0.0,Many Albertans I'm sure will share my view that it will not be good for the province to have an elected Senate as long as we don't have a constitutional change on the number of senators by province,1650.0
0,kevin,wikinews,13,522.0,7,Motion Picture Association of America,0.0,"Jack Valenti, until recently the president of the Motion Picture Association of America",435.0
